Thu Apr  9 14:20:46 2020
  TIME  UBattRawV  OilPressure  XGbGearRawV  XGbShiftRawV  XCltRawV  ICltEhvpRefV  IGbEhvp1Ref2V  IGbEhvp1Ref2V IGbSEhvpRefV NEXT_STEP
283.380800,120,3.234000,736,844,1238,0,0,0,0,99
283.380800,120,3.234000,736,844,1238,0,0,0,0,99
283.380800,120,3.234000,736,844,1238,0,0,0,0,99
283.380800,120,3.234000,736,844,1238,0,0,0,0,99
283.380800,120,3.234000,736,844,1238,0,0,0,0,99
487.082940,119,55.566000,554,892,1221,0,0,0,0,0
487.082940,119,55.566000,554,892,1221,0,0,0,0,0
487.082940,119,55.566000,554,892,1221,0,0,0,0,0
487.082940,119,55.566000,554,892,1221,0,0,0,0,0
487.082940,119,55.566000,554,892,1221,0,0,0,0,0
487.082940,119,55.566000,554,892,1221,0,0,0,0,0
487.178940,119,55.272000,554,892,1220,0,0,0,0,0
487.178940,119,55.272000,554,892,1220,0,0,0,0,0
487.178940,119,55.272000,554,892,1220,0,0,0,0,0
487.178940,119,55.272000,554,892,1220,0,0,0,0,0
487.178940,119,55.272000,554,892,1220,0,0,0,0,0
487.178940,119,55.272000,554,892,1220,0,0,0,0,0
487.274760,120,55.076000,553,892,1221,0,0,0,0,0
487.274760,120,55.076000,553,892,1221,0,0,0,0,0
487.274760,120,55.076000,553,892,1221,0,0,0,0,0
487.274760,120,55.076000,553,892,1221,0,0,0,0,0
487.274760,120,55.076000,553,892,1221,0,0,0,0,0
487.274760,120,55.076000,553,892,1221,0,0,0,0,0
487.372170,119,54.978000,553,892,1221,0,0,0,0,0
487.372170,119,54.978000,553,892,1221,0,0,0,0,0
487.372170,119,54.978000,553,892,1221,0,0,0,0,0
487.372170,119,54.978000,553,892,1221,0,0,0,0,0
487.372170,119,54.978000,553,892,1221,0,0,0,0,0
487.372170,119,54.978000,553,892,1221,0,0,0,0,0
487.466940,119,54.782000,553,892,1221,0,0,0,0,0
487.466940,119,54.782000,553,892,1221,0,0,0,0,0
487.466940,119,54.782000,553,892,1221,0,0,0,0,0
487.466940,119,54.782000,553,892,1221,0,0,0,0,0
487.466940,119,54.782000,553,892,1221,0,0,0,0,0
487.466940,119,54.782000,553,892,1221,0,0,0,0,0
487.562940,120,54.684000,553,892,1221,0,0,0,0,0
487.562940,120,54.684000,553,892,1221,0,0,0,0,0
487.562940,120,54.684000,553,892,1221,0,0,0,0,0
487.562940,120,54.684000,553,892,1221,0,0,0,0,0
487.562940,120,54.684000,553,892,1221,0,0,0,0,0
487.562940,120,54.684000,553,892,1221,0,0,0,0,0
487.658940,120,54.586000,553,893,1221,0,0,0,0,0
487.658940,120,54.586000,553,893,1221,0,0,0,0,0
487.658940,120,54.586000,553,893,1221,0,0,0,0,0
487.658940,120,54.586000,553,893,1221,0,0,0,0,0
487.658940,120,54.586000,553,893,1221,0,0,0,0,0
487.658940,120,54.586000,553,893,1221,0,0,0,0,0
487.754750,120,54.390000,553,891,1220,0,0,0,0,0
487.754750,120,54.390000,553,891,1220,0,0,0,0,0
487.754750,120,54.390000,553,891,1220,0,0,0,0,0
487.754750,120,54.390000,553,891,1220,0,0,0,0,0
487.754750,120,54.390000,553,891,1220,0,0,0,0,0
487.754750,120,54.390000,553,891,1220,0,0,0,0,0
487.852160,119,54.292000,553,892,1221,0,0,0,0,0
487.852160,119,54.292000,553,892,1221,0,0,0,0,0
487.852160,119,54.292000,553,892,1221,0,0,0,0,0
487.852160,119,54.292000,553,892,1221,0,0,0,0,0
487.852160,119,54.292000,553,892,1221,0,0,0,0,0
487.852160,119,54.292000,553,892,1221,0,0,0,0,0
487.946930,119,54.194000,553,892,1221,0,0,0,0,0
487.946930,119,54.194000,553,892,1221,0,0,0,0,0
487.946930,119,54.194000,553,892,1221,0,0,0,0,0
487.946930,119,54.194000,553,892,1221,0,0,0,0,0
487.946930,119,54.194000,553,892,1221,0,0,0,0,0
487.946930,119,54.194000,553,892,1221,0,0,0,0,0
488.042930,120,53.998000,553,892,1221,0,0,0,0,0
488.042930,120,53.998000,553,892,1221,0,0,0,0,0
488.042930,120,53.998000,553,892,1221,0,0,0,0,0
488.042930,120,53.998000,553,892,1221,0,0,0,0,0
488.042930,120,53.998000,553,892,1221,0,0,0,0,0
488.042930,120,53.998000,553,892,1221,0,0,0,0,0
488.138930,117,42.140000,553,893,459,223,0,0,0,0
488.138930,117,42.140000,553,893,459,223,0,0,0,0
488.138930,117,42.140000,553,893,459,223,0,0,0,0
488.138930,117,42.140000,553,893,459,223,0,0,0,0
488.138930,117,42.140000,553,893,459,223,0,0,0,0
488.138930,117,42.140000,553,893,459,223,0,0,0,0
488.234750,117,48.706000,553,894,460,223,0,0,0,0
488.234750,117,48.706000,553,894,460,223,0,0,0,0
488.234750,117,48.706000,553,894,460,223,0,0,0,0
488.234750,117,48.706000,553,894,460,223,0,0,0,0
488.234750,117,48.706000,553,894,460,223,0,0,0,0
488.234750,117,48.706000,553,894,460,223,0,0,0,0
488.332160,117,48.608000,553,893,460,223,0,0,0,0
488.332160,117,48.608000,553,893,460,223,0,0,0,0
488.332160,117,48.608000,553,893,460,223,0,0,0,0
488.332160,117,48.608000,553,893,460,223,0,0,0,0
488.332160,117,48.608000,553,893,460,223,0,0,0,0
488.332160,117,48.608000,553,893,460,223,0,0,0,0
489.978910,117,47.628000,553,893,460,223,0,0,0,1
489.978910,117,47.628000,553,893,460,223,0,0,0,1
489.978910,117,47.628000,553,893,460,223,0,0,0,1
489.978910,117,47.628000,553,893,460,223,0,0,0,1
489.978910,117,47.628000,553,893,460,223,0,0,0,1
489.978910,117,47.628000,553,893,460,223,0,0,0,1
490.052130,117,47.628000,553,893,461,223,0,0,0,1
490.052130,117,47.628000,553,893,461,223,0,0,0,1
490.052130,117,47.628000,553,893,461,223,0,0,0,1
490.052130,117,47.628000,553,893,461,223,0,0,0,1
490.052130,117,47.628000,553,893,461,223,0,0,0,1
490.052130,117,47.628000,553,893,461,223,0,0,0,1
490.122900,117,47.628000,553,893,461,223,0,0,0,1
490.122900,117,47.628000,553,893,461,223,0,0,0,1
490.122900,117,47.628000,553,893,461,223,0,0,0,1
490.122900,117,47.628000,553,893,461,223,0,0,0,1
490.122900,117,47.628000,553,893,461,223,0,0,0,1
490.122900,117,47.628000,553,893,461,223,0,0,0,1
490.194720,117,47.530000,553,893,461,223,0,0,0,1
490.194720,117,47.530000,553,893,461,223,0,0,0,1
490.194720,117,47.530000,553,893,461,223,0,0,0,1
490.194720,117,47.530000,553,893,461,223,0,0,0,1
490.194720,117,47.530000,553,893,461,223,0,0,0,1
490.194720,117,47.530000,553,893,461,223,0,0,0,1
490.266900,117,47.530000,553,893,460,223,0,0,0,1
490.266900,117,47.530000,553,893,460,223,0,0,0,1
490.266900,117,47.530000,553,893,460,223,0,0,0,1
490.266900,117,47.530000,553,893,460,223,0,0,0,1
490.266900,117,47.530000,553,893,460,223,0,0,0,1
490.266900,117,47.530000,553,893,460,223,0,0,0,1
490.338910,117,47.432000,553,893,460,223,0,0,0,1
490.338910,117,47.432000,553,893,460,223,0,0,0,1
490.338910,117,47.432000,553,893,460,223,0,0,0,1
490.338910,117,47.432000,553,893,460,223,0,0,0,1
490.338910,117,47.432000,553,893,460,223,0,0,0,1
490.338910,117,47.432000,553,893,460,223,0,0,0,1
490.412130,117,47.432000,553,893,461,223,0,0,0,1
490.412130,117,47.432000,553,893,461,223,0,0,0,1
490.412130,117,47.432000,553,893,461,223,0,0,0,1
490.412130,117,47.432000,553,893,461,223,0,0,0,1
490.412130,117,47.432000,553,893,461,223,0,0,0,1
490.412130,117,47.432000,553,893,461,223,0,0,0,1
490.482900,117,47.432000,553,893,461,223,0,0,0,1
490.482900,117,47.432000,553,893,461,223,0,0,0,1
490.482900,117,47.432000,553,893,461,223,0,0,0,1
490.482900,117,47.432000,553,893,461,223,0,0,0,1
490.482900,117,47.432000,553,893,461,223,0,0,0,1
490.482900,117,47.432000,553,893,461,223,0,0,0,1
490.554720,117,47.432000,553,894,461,223,0,0,0,1
490.554720,117,47.432000,553,894,461,223,0,0,0,1
490.554720,117,47.432000,553,894,461,223,0,0,0,1
490.554720,117,47.432000,553,894,461,223,0,0,0,1
490.554720,117,47.432000,553,894,461,223,0,0,0,1
490.554720,117,47.432000,553,894,461,223,0,0,0,1
490.626900,117,47.334000,553,893,461,223,0,0,0,1
490.626900,117,47.334000,553,893,461,223,0,0,0,1
490.626900,117,47.334000,553,893,461,223,0,0,0,1
490.626900,117,47.334000,553,893,461,223,0,0,0,1
490.626900,117,47.334000,553,893,461,223,0,0,0,1
490.626900,117,47.334000,553,893,461,223,0,0,0,1
490.698900,117,47.334000,553,893,461,223,0,0,0,1
490.698900,117,47.334000,553,893,461,223,0,0,0,1
490.698900,117,47.334000,553,893,461,223,0,0,0,1
490.698900,117,47.334000,553,893,461,223,0,0,0,1
490.698900,117,47.334000,553,893,461,223,0,0,0,1
490.698900,117,47.334000,553,893,461,223,0,0,0,1
490.772120,117,47.334000,553,894,460,223,0,0,0,1
490.772120,117,47.334000,553,894,460,223,0,0,0,1
490.772120,117,47.334000,553,894,460,223,0,0,0,1
490.772120,117,47.334000,553,894,460,223,0,0,0,1
490.772120,117,47.334000,553,894,460,223,0,0,0,1
490.772120,117,47.334000,553,894,460,223,0,0,0,1
490.842900,117,47.334000,553,893,461,223,0,0,0,1
490.842900,117,47.334000,553,893,461,223,0,0,0,1
490.842900,117,47.334000,553,893,461,223,0,0,0,1
490.842900,117,47.334000,553,893,461,223,0,0,0,1
490.842900,117,47.334000,553,893,461,223,0,0,0,1
490.842900,117,47.334000,553,893,461,223,0,0,0,1
490.914710,117,47.236000,553,894,461,223,0,0,0,1
490.914710,117,47.236000,553,894,461,223,0,0,0,1
490.914710,117,47.236000,553,894,461,223,0,0,0,1
490.914710,117,47.236000,553,894,461,223,0,0,0,1
490.914710,117,47.236000,553,894,461,223,0,0,0,1
490.914710,117,47.236000,553,894,461,223,0,0,0,1
490.986890,117,47.236000,553,893,461,223,0,0,0,1
490.986890,117,47.236000,553,893,461,223,0,0,0,1
490.986890,117,47.236000,553,893,461,223,0,0,0,1
490.986890,117,47.236000,553,893,461,223,0,0,0,1
490.986890,117,47.236000,553,893,461,223,0,0,0,1
490.986890,117,47.236000,553,893,461,223,0,0,0,1
491.058900,117,47.138000,553,893,461,223,0,0,0,1
491.058900,117,47.138000,553,893,461,223,0,0,0,1
491.058900,117,47.138000,553,893,461,223,0,0,0,1
491.058900,117,47.138000,553,893,461,223,0,0,0,1
491.058900,117,47.138000,553,893,461,223,0,0,0,1
491.058900,117,47.138000,553,893,461,223,0,0,0,1
491.132120,117,47.138000,553,894,461,223,0,0,0,1
491.132120,117,47.138000,553,894,461,223,0,0,0,1
491.132120,117,47.138000,553,894,461,223,0,0,0,1
491.132120,117,47.138000,553,894,461,223,0,0,0,1
491.132120,117,47.138000,553,894,461,223,0,0,0,1
